host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
0.0,Sants-Montjuïc,Private room in condo,Private room,1,3 shared baths,1.0,1.0,1,27
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,1.0,1.0,81,88
0.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,4,69
0.0,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,124,217
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,7,162
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,35,75
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,119
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,144,37
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,90,129
0.0,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,24,26
0.0,Gràcia,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,2.0,53,103
0.0,Les Corts,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,11,189
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,165
0.0,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,259,150
0.0,Eixample,Private room in rental unit,Private room,2,3 shared baths,1.0,1.0,0,50
0.0,Eixample,Private room in condo,Private room,2,1 shared bath,1.0,1.0,0,45
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,30,165
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,81
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,3.0,1,236
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,2.5 baths,2.0,3.0,49,212
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,16,67
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,1,125
1.0,Eixample,Private room in rental unit,Private room,3,1 shared bath,1.0,1.0,207,36
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,43
0.0,Ciutat Vella,Private room in serviced apartment,Private room,2,1 shared bath,1.0,1.0,812,23
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,11
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,25,144
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,130,104
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,46,118
0.0,Sarrià-Sant Gervasi,Room in hotel,Private room,3,1 private bath,1.0,3.0,5,89
0.0,Eixample,Private room in home,Private room,1,1 shared bath,1.0,1.0,7,48
1.0,Nou Barris,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,0,85
1.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,12,92
1.0,Sant Andreu,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,35,130
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,2.0,5.0,172,200
1.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,76,26
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 bath,1.0,1.0,4,25
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,2,120
0.0,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,100
1.0,Eixample,Entire rental unit,Entire home/apt,5,1.5 baths,2.0,4.0,466,181
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,2,77
1.0,Gràcia,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,2.0,18,204
0.0,Eixample,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,2.0,18,150
0.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,2,70
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,499
0.0,Nou Barris,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,58,70
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,2,55
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,73,85
0.0,Ciutat Vella,Room in boutique hotel,Private room,2,1 shared bath,1.0,1.0,26,86
0.0,Eixample,Entire condo,Entire home/apt,5,1 bath,2.0,3.0,0,109
0.0,Gràcia,Entire rental unit,Entire home/apt,3,1.5 baths,2.0,2.0,23,403
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,1,35
0.0,Eixample,Private room in rental unit,Private room,4,2 shared baths,1.0,3.0,17,28
0.0,Eixample,Entire serviced apartment,Entire home/apt,5,1 bath,2.0,4.0,21,400
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,3,1 bath,1.0,2.0,4,121
0.0,Sant Martí,Entire rental unit,Entire home/apt,7,2 baths,3.0,5.0,28,129
1.0,Sarrià-Sant Gervasi,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,12,175
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,146
0.0,Les Corts,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,6,85
1.0,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,15,244
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,15,41
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,281,91
0.0,Ciutat Vella,Room in hotel,Private room,3,1 private bath,1.0,2.0,0,218
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,3.0,5.0,28,72
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,2,22
0.0,Eixample,Private room in condo,Private room,1,1.5 shared baths,1.0,1.0,26,69
0.0,Ciutat Vella,Private room in serviced apartment,Private room,2,1.5 shared baths,1.0,1.0,103,33
0.0,Eixample,Private room in rental unit,Private room,1,2 baths,1.0,1.0,0,70
0.0,Sant Andreu,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,4,15
0.0,Gràcia,Entire condo,Entire home/apt,5,1 bath,3.0,4.0,0,55
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,13,44
0.0,Eixample,Shared room in hostel,Shared room,1,1 shared bath,1.0,7.0,0,21
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,32,80
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,420,125
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,75
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,141
0.0,Ciutat Vella,Private room in rental unit,Private room,6,1.5 baths,2.0,4.0,0,39
0.0,Ciutat Vella,Entire condo,Entire home/apt,2,2 baths,2.0,2.0,0,69
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,0,129
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,1,86
0.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,9,38
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,3.0,48,81
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,7,20
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,1,40
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,3,50
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,10,91
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,8,44
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,0,77
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,120,149
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,1,99
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,22,68
0.0,Eixample,Private room in hostel,Private room,4,1.5 shared baths,1.0,4.0,0,140
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,12,73
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,3.0,6.0,24,175
0.0,Sants-Montjuïc,Room in hotel,Private room,2,1 bath,1.0,1.0,5,87
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,9,67
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,4.0,6.0,0,49
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,70
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,3.0,4.0,1,576
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,2,65
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,1,60
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,40
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,123,115
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,23,186
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,2,190
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,80
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,4,85
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,4,100
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,2.0,120,35
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,19,37
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,0,350
0.0,Eixample,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,0,108
0.0,Gràcia,Private room in condo,Private room,2,2 shared baths,1.0,1.0,0,25
0.0,Eixample,Entire rental unit,Entire home/apt,7,1 bath,3.0,6.0,0,212
0.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,4.0,402,82
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,8,2 baths,4.0,4.0,5,80
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,58
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,7,1 bath,3.0,4.0,91,95
0.0,Sants-Montjuïc,Entire condo,Entire home/apt,5,1 bath,2.0,4.0,21,140
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,14,23
0.0,Ciutat Vella,Private room in hostel,Private room,2,1 private bath,1.0,1.0,68,58
0.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,3.0,0,97
0.0,Sants-Montjuïc,Private room in loft,Private room,2,3.5 baths,1.0,1.0,113,250
1.0,Ciutat Vella,Private room in casa particular,Private room,1,1.5 shared baths,1.0,3.0,0,22
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,4.0,0,49
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,2,88
0.0,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,200
0.0,Sant Martí,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,2,49
0.0,Nou Barris,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,2,17
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,4.0,4.0,0,70
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,44,207
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,3.0,7.0,0,419
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,23,73
1.0,Sant Martí,Camper/RV,Entire home/apt,3,Half-bath,1.0,2.0,4,102
0.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,4.0,12,87
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,7,65
0.0,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,28,281
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,9,103
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,31
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,2,11
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,3.0,6.0,44,136
0.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,25
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,46,157
0.0,Sant Martí,Private room in condo,Private room,2,1 shared bath,1.0,1.0,0,35
1.0,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,199,105
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,0,53
1.0,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,178,123
1.0,Eixample,Private room in rental unit,Private room,4,1 private bath,1.0,1.0,303,48
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,174,117
0.0,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,4.0,1,214
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,59,38
1.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,2.0,4.0,8,129
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,1,60
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,3,457
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,50,133
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,0,63
0.0,Horta-Guinardó,Private room in home,Private room,2,1 private bath,1.0,1.0,31,35
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,4.0,0,100
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,9,42
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,5,79
0.0,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,1.0,81,184
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,10,40
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,12,104
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,226,137
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,55
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,1.0,2,50
0.0,Ciutat Vella,Private room in condo,Private room,2,1 shared bath,1.0,1.0,16,56
0.0,Eixample,Entire villa,Entire home/apt,5,2 baths,3.0,7.0,0,314
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,2,110
0.0,Sant Martí,Entire home,Entire home/apt,5,2.5 baths,3.0,5.0,1,125
0.0,Sants-Montjuïc,Entire loft,Entire home/apt,3,1 bath,1.0,2.0,22,67
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,30
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,64,300
0.0,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,136,168
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,95
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,1,24
0.0,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,3.0,2.0,1,180
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,214,24
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,0,164
1.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,2,31
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,94,156
0.0,Horta-Guinardó,Private room in rental unit,Private room,1,Shared half-bath,1.0,1.0,36,36
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,10,166
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,14,126
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,3,47
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,13,15
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,0,20
0.0,Eixample,Private room in rental unit,Private room,4,1 shared bath,1.0,2.0,18,20
0.0,Eixample,Private room in rental unit,Private room,1,0 shared baths,1.0,1.0,30,36
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,3,42
0.0,Gràcia,Private room in home,Private room,2,1 private bath,1.0,2.0,0,32
0.0,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,55
0.0,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,1,44
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,39,300
0.0,Gràcia,Private room in rental unit,Private room,1,3.5 shared baths,1.0,1.0,0,20
0.0,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,202,215
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,1.0,80,208
0.0,Nou Barris,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,55
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,60
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,0,130
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,6,62
1.0,Eixample,Entire rental unit,Entire home/apt,7,3 baths,4.0,6.0,46,405
0.0,Gràcia,Entire loft,Entire home/apt,8,3 baths,4.0,7.0,253,237
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,45,430
0.0,Ciutat Vella,Private room in condo,Private room,2,1 shared bath,1.0,1.0,265,37
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,6.0,12,97
1.0,Horta-Guinardó,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,62,29
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,78
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,45
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,1,123
0.0,Eixample,Entire rental unit,Entire home/apt,8,1 bath,4.0,5.0,20,98
1.0,Eixample,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,3,95
1.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,13,33
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,11,55
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,6,130
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,33
1.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,4.0,286,99
0.0,Eixample,Private room in rental unit,Private room,1,3 shared baths,1.0,1.0,0,24
0.0,Eixample,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,142,222
0.0,Sant Martí,Entire home,Entire home/apt,8,2.5 baths,4.0,4.0,0,180
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,6,80
0.0,Eixample,Private room in hostel,Private room,4,0 shared baths,1.0,2.0,1,131
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,77
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,Shared half-bath,1.0,1.0,0,56
0.0,Eixample,Shared room in hostel,Shared room,1,1 shared bath,1.0,1.0,50,20
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,31,91
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,8,98
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,2,150
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,3.0,6.0,336,114
0.0,Sant Martí,Entire condo,Entire home/apt,4,1 bath,2.0,4.0,1,99
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,80,33
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1.5 shared baths,1.0,2.0,7,36
0.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,0,73
0.0,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,554,70
1.0,Ciutat Vella,Private room in condo,Private room,2,1.5 shared baths,1.0,1.0,7,91
0.0,Eixample,Room in boutique hotel,Private room,4,1 private bath,1.0,4.0,22,200
0.0,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,79,65
1.0,Ciutat Vella,Private room in hostel,Private room,3,1 private bath,1.0,1.0,0,100
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,120
0.0,Sarrià-Sant Gervasi,Entire home,Entire home/apt,5,3.5 baths,1.0,1.0,0,214
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,12,110
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,149,85
0.0,Sants-Montjuïc,Private room in condo,Private room,1,2 shared baths,1.0,1.0,0,24
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,263,113
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,35,171
0.0,Sant Andreu,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,46
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,35
0.0,Eixample,Room in hostel,Hotel room,3,1 private bath,1.0,3.0,24,68
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,69
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,19,66
0.0,Gràcia,Private room in rental unit,Private room,1,1 bath,1.0,1.0,6,20
1.0,Gràcia,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,41,172
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,9,42
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,21
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,31
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,0,160
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,302,180
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,1,184
1.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,0,89
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,121
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,38,99
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,2.0,3,69
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,2,161
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,25
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,11,20
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,105,90
1.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,218,139
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,3,186
0.0,Eixample,Private room in condo,Private room,1,1.5 shared baths,1.0,1.0,11,89
0.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,0,60
0.0,Eixample,Entire condo,Entire home/apt,6,2 baths,4.0,6.0,0,125
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1.5 baths,2.0,2.0,2,40
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,71
