host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,68,$39.00
t,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,119,$89.00
f,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,5,$33.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,Half-bath,1.0,2.0,1,$68.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,3.0,6.0,1,$71.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,0,$174.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,1,$9.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,76,$289.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,1,$129.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 bath,1.0,1.0,54,$30.00
f,Gràcia,Entire villa,Entire home/apt,8,3 baths,6.0,13.0,12,$240.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,33,$93.00
t,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,32,$108.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,3.0,6.0,65,$252.00
f,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,3.0,3.0,1,$67.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,1,$150.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,82,$120.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1.5 baths,4.0,4.0,0,$63.00
f,Eixample,Entire rental unit,Entire home/apt,8,1.5 baths,4.0,6.0,44,$139.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,1,$77.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,37,$238.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,65,$236.00
f,Eixample,Private room in hostel,Private room,6,1.5 shared baths,1.0,6.0,16,$180.00
f,Gràcia,Entire rental unit,Entire home/apt,7,2 baths,3.0,3.0,94,$118.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$129.00
f,Gràcia,Entire condo,Entire home/apt,3,1 bath,2.0,1.0,40,$95.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,33,$121.00
t,Eixample,Private room in condo,Private room,2,2 shared baths,1.0,1.0,97,$63.00
f,Eixample,Private room in rental unit,Private room,6,1 shared bath,3.0,3.0,3,$80.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,9,2 baths,4.0,4.0,17,$129.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$22.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,1,$100.00
f,Horta-Guinardó,Private room in home,Private room,2,1 shared bath,1.0,2.0,0,$18.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,159,$147.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$55.00
f,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,,0,$49.00
f,Eixample,Room in hotel,Private room,2,1 private bath,,1.0,0,"$1,490.00"
t,Eixample,Entire condo,Entire home/apt,8,3 baths,4.0,6.0,23,$118.00
f,Sant Martí,Private room in rental unit,Private room,2,1 bath,1.0,2.0,0,$60.00
t,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,128,$78.00
f,Sants-Montjuïc,Private room in rental unit,Private room,3,1 shared bath,2.0,2.0,0,$180.00
f,Eixample,Private room in condo,Private room,1,1 shared bath,1.0,1.0,2,$20.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,$225.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,6,$28.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,3,$75.00
f,Sant Martí,Boat,Entire home/apt,4,1 bath,2.0,,81,$33.00
f,Eixample,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,2.0,48,$197.00
t,Ciutat Vella,Private room in loft,Private room,2,1 shared bath,1.0,1.0,1,$53.00
f,Les Corts,Private room in bed and breakfast,Private room,2,1 bath,1.0,2.0,0,$97.00
f,Eixample,Entire rental unit,Entire home/apt,7,2 baths,3.0,7.0,238,$129.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,280,$126.00
t,Eixample,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,526,$115.00
f,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,0,$67.00
f,Ciutat Vella,Private room in rental unit,Private room,2,3 shared baths,1.0,1.0,0,$17.00
t,Ciutat Vella,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,2,$64.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,20,$115.00
f,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,0,$40.00
f,Eixample,Private room in home,Private room,2,1 bath,1.0,1.0,1,$90.00
f,Eixample,Entire rental unit,Entire home/apt,7,1 bath,4.0,6.0,25,$107.00
f,Eixample,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,368,$99.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,2.0,2.0,2,$30.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,196,$236.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,47,$140.00
t,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,111,$39.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,$85.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,28,$286.00
f,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,3,$53.00
f,Eixample,Entire condo,Entire home/apt,4,1 bath,3.0,4.0,82,$81.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,15,$60.00
f,Gràcia,Room in hotel,Hotel room,6,1 private bath,1.0,5.0,8,$106.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,156,$44.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,2,$400.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,132,$102.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,76,$269.00
t,Gràcia,Entire home,Entire home/apt,6,2 baths,3.0,3.0,278,$146.00
t,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,470,$119.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,2.0,2.0,42,$81.00
f,Sants-Montjuïc,Entire home,Entire home/apt,8,2 baths,4.0,8.0,0,$15.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 bath,1.0,1.0,51,$70.00
f,Ciutat Vella,Private room in rental unit,Private room,3,1 private bath,1.0,2.0,18,$54.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$60.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,23,$150.00
f,Ciutat Vella,Private room in rental unit,Private room,2,2 baths,1.0,1.0,9,$75.00
t,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,49,$320.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,329,$144.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,4.0,0,$175.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,2,$100.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,51,$59.00
t,Eixample,Entire rental unit,Entire home/apt,10,3 baths,5.0,8.0,43,$625.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,,0,$150.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,4.0,6.0,0,$86.00
f,Gràcia,Entire rental unit,Entire home/apt,8,2 baths,2.0,6.0,71,$62.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,1,$140.00
f,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,1,$97.00
f,Sant Martí,Private room in hostel,Private room,4,1 shared bath,1.0,2.0,0,$112.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,4.0,6.0,206,$207.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,0,$130.00
f,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,$206.00
f,Sants-Montjuïc,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,"$1,490.00"
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,1,$90.00
t,Gràcia,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,88,$115.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,104,$105.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,1,$71.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,29,$95.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,4.0,6.0,0,$110.00
f,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,$90.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,3,$111.00
f,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,1,$106.00
f,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,189,$117.00
f,Les Corts,Private room in rental unit,Private room,2,1 bath,1.0,1.0,22,$47.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$30.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,3,$120.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,12,$85.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,1,$54.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,3.0,3.0,39,$121.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,96,$105.00
f,Sant Martí,Entire condo,Entire home/apt,6,2 baths,3.0,3.0,7,$87.00
f,Eixample,Room in hotel,Hotel room,1,1 private bath,1.0,1.0,1,$118.00
f,Gràcia,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,161,$63.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,0,$112.00
f,Eixample,Entire rental unit,Entire home/apt,7,2 baths,3.0,6.0,15,$214.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,3 baths,3.0,5.0,0,$145.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,$30.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,4.0,4.0,2,$72.00
f,Eixample,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,1,$57.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,1,1 bath,1.0,1.0,0,$39.00
f,Eixample,Room in boutique hotel,Private room,2,1 bath,,,1,$104.00
f,Gràcia,Entire loft,Entire home/apt,6,3 baths,3.0,3.0,0,$612.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,82,$227.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,252,$140.00
f,Eixample,Private room in rental unit,Private room,2,11 shared baths,1.0,1.0,0,$29.00
f,Ciutat Vella,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,14,$102.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,1,$55.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,0,$68.00
f,Sants-Montjuïc,Room in hostel,Hotel room,10,0 shared baths,1.0,10.0,4,$23.00
f,Ciutat Vella,Private room in hostel,Private room,2,1 private bath,1.0,1.0,2,$42.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,2,$160.00
f,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,5,$16.00
f,Gràcia,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,1,$156.00
f,Gràcia,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,1,$19.00
f,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,$33.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,1,$52.00
f,Les Corts,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,10,$123.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,6,$43.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,,,26,$80.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,13,$103.00
f,Eixample,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,0,$92.00
f,Sant Andreu,Private room in bed and breakfast,Private room,5,1.5 shared baths,1.0,4.0,5,$120.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$143.00
f,Horta-Guinardó,Private room in rental unit,Private room,1,1.5 shared baths,1.0,3.0,0,$20.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,9,$99.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,7,$54.00
f,Sants-Montjuïc,Room in hostel,Hotel room,4,5.5 baths,1.0,4.0,7,$30.00
f,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,40,$35.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,108,$326.00
f,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,3,$70.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,83,$349.00
f,Sant Martí,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,$35.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,4.0,2,$21.00
f,Sants-Montjuïc,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,1,$85.00
f,Eixample,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,2,$145.00
f,Ciutat Vella,Private room in condo,Private room,2,1 shared bath,1.0,1.0,4,$50.00
f,Sant Martí,Entire rental unit,Entire home/apt,10,2.5 baths,5.0,8.0,125,$332.00
f,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,,1.0,1,$80.00
f,Ciutat Vella,Private room in casa particular,Private room,2,1.5 shared baths,1.0,1.0,7,$48.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,$65.00
t,Ciutat Vella,Private room in hostel,Private room,2,1 private bath,1.0,2.0,8,$69.00
f,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,59,$79.00
f,Gràcia,Entire rental unit,Entire home/apt,10,3 baths,3.0,6.0,27,$118.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,2,$51.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,114,$149.00
f,Eixample,Private room in rental unit,Private room,5,1 private bath,1.0,4.0,5,$49.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,9,$250.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$107.00
f,Nou Barris,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,$15.00
f,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,0,$231.00
t,Eixample,Entire condo,Entire home/apt,2,1 bath,1.0,2.0,0,$300.00
f,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,2.0,1.0,4,$66.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,11,$39.00
f,Sant Martí,Shared room in hostel,Shared room,1,1 shared bath,1.0,1.0,533,$20.00
f,Sant Martí,Private room in condo,Private room,1,1 shared bath,1.0,1.0,1,$20.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,$129.00
t,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,0,$266.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,31,$76.00
f,Sant Martí,Entire serviced apartment,Entire home/apt,5,1 bath,3.0,3.0,5,$101.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,120,$138.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,70,$262.00
f,Eixample,Private room in home,Private room,2,1 private bath,1.0,2.0,4,$100.00
f,Sants-Montjuïc,Entire vacation home,Entire home/apt,6,1.5 baths,3.0,4.0,13,$100.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,$59.00
f,Ciutat Vella,Entire home,Entire home/apt,4,1 bath,1.0,1.0,5,$132.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,4,$70.00
t,Sant Martí,Private room in home,Private room,3,1 shared bath,1.0,3.0,264,$25.00
t,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,158,$59.00
f,Eixample,Private room,Private room,2,1 bath,1.0,1.0,21,$50.00
f,Eixample,Private room in hostel,Private room,4,1 private bath,2.0,4.0,49,$96.00
f,Sant Martí,Entire loft,Entire home/apt,2,1.5 baths,1.0,1.0,3,$100.00
t,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,3.0,,2,$120.00
f,Sarrià-Sant Gervasi,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,0,$70.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,8,2 baths,4.0,5.0,1,$88.00
t,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,12,$88.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,3.0,5.0,0,$48.00
f,Horta-Guinardó,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$32.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,10,2 baths,4.0,7.0,60,$352.00
f,Eixample,Private room in rental unit,Private room,2,3 baths,1.0,1.0,1,$38.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,1,$75.00
f,Eixample,Room in boutique hotel,Private room,1,1.5 baths,1.0,1.0,0,$87.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$75.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,2,$37.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,19,$65.00
f,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,11,$97.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$24.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,4.0,5.0,8,$66.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,82,$232.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,1.0,0,$86.00
f,Gràcia,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,5.0,28,$158.00
f,Gràcia,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,1,$149.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,6,$34.00
t,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,558,$87.00
t,Gràcia,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,4.0,42,$151.00
t,Sant Andreu,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,26,$17.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,110,$130.00
f,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,$42.00
f,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$300.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,54,$103.00
f,Gràcia,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,0,$156.00
f,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,2 baths,1.0,1.0,0,$60.00
f,Eixample,Private room in hostel,Private room,3,1.5 baths,1.0,2.0,1,$103.00
t,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,7,$105.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,0,$62.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$40.00
f,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,0,$56.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,10,$52.00
f,Gràcia,Private room in rental unit,Private room,1,4 shared baths,1.0,1.0,0,$29.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,6,$60.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,113,$309.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,3.0,6.0,18,$139.00
f,Eixample,Entire villa,Entire home/apt,16,5.5 baths,9.0,18.0,74,$650.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,4,$43.00
f,Eixample,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,55,$50.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,104,$126.00
t,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$20.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,3.0,4.0,4,$175.00
t,Eixample,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,116,$79.00
f,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,72,$220.00
f,Les Corts,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,0,$122.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,0,$125.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,1.0,74,$43.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,0,$140.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$55.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,6,$40.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,39,$35.00
f,Sant Andreu,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,29,$26.00
f,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,17,$138.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,316,$85.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$30.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,$60.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,3,$35.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,115,$105.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,8,$45.00
t,Les Corts,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,43,$193.00
t,Nou Barris,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,2,$81.00
f,Gràcia,Shared room in home,Shared room,2,2 shared baths,1.0,1.0,3,$43.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,2,$40.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,14,$92.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,9,2.5 baths,4.0,7.0,115,$216.00
t,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,211,$35.00
t,Horta-Guinardó,Entire condo,Entire home/apt,3,1 bath,2.0,2.0,2,$60.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,$37.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,$82.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,1,$15.00
t,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,139,$82.00
